"","wt_nt.1","wt_nt.2","wt.1","wt.2","ako_nt.1","ako_nt.2","ako.1","ako.2"
"Psmb9",8.58336635905707,8.4975847523753,10.0228418260276,9.61518786043123,8.34315987378641,8.45065822600662,9.8115015029194,9.82557859475168
"Phyh",7.63297561420707,7.36063000066075,8.48563074910997,8.05869671533644,7.78424921307004,7.53574483735304,8.96430317093883,8.39954747493495
"Lox",4.49620020104754,4.6692039612096,9.28175316007027,9.64282852362092,4.28623243684499,4.1985039529413,9.4541231218477,7.81776681040658
"Loxl3",9.67408629960883,8.65584832228654,9.4241525292001,8.89935710430234,8.31946320792215,9.42604433215924,9.80381513651056,10.5029646744453
"Anxa1",12.5930420656332,12.0059068404406,11.0715348224054,10.8367462418133,12.5258542966526,12.4762818362164,11.0720417732992,11.1735452067001
"Lrp1",10.8030135832718,11.2477072990328,9.90041278298477,10.1015353709428,11.2571653538685,11.1673336040077,9.8495107083352,9.71925085059837
"Lrp5",7.26896609272984,7.25738040027947,5.99732145367356,5.98787125646522,7.20458876881108,7.27825049267613,6.38841025844295,6.35868748603205
"Lrp6",9.05417559329449,8.32013046486751,7.8704152209823,7.24020397863425,8.04934985987328,8.38064110627472,7.5373197169608,7.22206273217762
"Lsp1",10.0918711518898,11.1917801850913,8.54397956170463,8.50546781998394,9.96973794651367,11.1957661923232,9.13634857660584,10.1675377475041
"Lst1",9.77417079068626,9.25564662558676,10.6532286562652,10.5128287073367,9.38348500907026,9.12481761757175,10.7721369205251,10.5949869311929
"Lta",6.77401345417772,6.61112470914796,7.72555613663608,7.77179447214336,6.78306349225962,6.5229887852262,7.49876134814302,7.78561913688946
"Elovl6",7.27126532906987,8.92503755581589,6.54833838086674,6.73137747891784,7.47302443107811,8.84378781382023,5.85335455480342,5.92248101393784
"Stard4",7.47695545195681,8.22052148270154,6.64355858695254,6.58171077717114,7.83469375482528,8.34778416152608,6.1485143880572,5.95077982716882
"Snx18",7.32297440150283,7.31985434796397,9.04472637787878,9.33554686335624,7.72846368425026,8.07747149381158,9.35408729633357,9.14395347464588
"Cd93",10.5474855275885,10.6859462317342,8.53738212620864,8.74966797266256,10.7764080750358,11.1554504523713,9.30889600555582,9.75806430731217
"Krtap19-1",3.39549332930188,3.7220941604894,3.90038429665355,4.34895156550613,4.91529008143806,4.27816788439084,3.44862713269196,3.38472429135943
"Ly6c1",5.30031560320247,6.59549440552318,9.12015781179543,8.78700047646525,6.03770671215622,6.51548332774726,10.9203334488368,10.1802330555013
"Tmem37",7.08468124038744,6.29040149110384,5.12996469235226,5.52327141546056,7.19853964171082,6.68488416732098,6.4041501967029,6.09829265048243
"Slc8b1",9.638317273513,10.010809383253,10.8633623785296,10.8067716998657,9.08650452839214,10.0294471035849,10.82965676317,11.3119405023686
"Ly75",3.90538783152382,4.41071631838471,5.91292371151149,6.16243286015478,3.46546429404827,3.80608914651264,5.50713487234454,5.76192163408323
"Nup155",7.56318494444632,8.03362773692356,6.73368576174994,6.48632722934121,8.84110020608779,7.33549524644517,6.79616339568635,6.16225039545077
"Pfkfb3",7.77483721066624,6.90400924755037,11.050997147091,11.1338113066173,7.33403023506176,7.86808931194345,11.5876064818323,11.5829059040181
"Il1rl1",4.59688482635596,5.5751659109071,3.87140374305144,3.39714803119326,5.88233986587764,5.57109054939731,2.90856094245223,3.69131296187984
"Inpp5j",5.64784622313992,5.10839942097686,6.5422843245929,5.8376157775231,5.19510414517747,5.64088243053156,6.88685654893831,8.33577451149974
"Tm4sf1",3.82222729261891,4.67391340123191,6.0395080616228,5.98897422427478,4.98617122190652,3.95117991227773,5.50674927592854,4.51376429927758
"Fut10",5.55326691210608,5.81738624765668,4.20212330121411,4.13988983056208,5.40821706054255,5.10177626361291,3.82040426617744,3.91371174367888
"Syt12",5.8183939981591,6.63066984858711,6.96096049000455,7.68172254246732,6.78509824793681,6.48913588901709,6.49905223181956,7.52155309355838
"Mxd1",7.74894755800262,7.51942788818135,10.886412481497,11.1806713748184,7.59083424430549,8.62015422762594,11.3654109739392,11.9413693338357
"Acot2",8.64847646618082,9.21980543148061,7.50479934613414,7.80447142182426,9.02888133465223,9.79188641913004,7.19479940402548,7.73713615747769
"Mxd4",7.87754866902288,8.26245762993549,6.68209705592093,6.62628881804778,7.6828117253397,8.00327773224626,7.09946798350824,6.88117267721987
"Havcr2",7.45664788248744,7.71863360406842,5.43677731519323,5.80864697466559,8.92248181327646,8.14223541497943,5.96538733278429,6.4025709579723
"Smad6",6.20391261866029,5.88825263671229,6.73345149113341,6.72567751415696,6.18940117966,5.93261065692531,7.47740613190728,7.08040407860859
"Maff",4.67758905438491,4.03768294811362,6.00031435510741,5.98001717950437,4.56139391700373,4.73170414975807,5.55146649879448,5.72249762969309
"Man1a",9.40157304717513,9.57583384386889,7.61472273699504,8.06528519641331,9.07983950371998,9.62614103899566,7.81720273033914,7.43224232840364
"Man2b1",10.7881058861181,10.6759484769535,9.44363551740015,9.23442773019131,10.2148347981016,10.5488009908554,9.17361250665968,9.22441474957741
"Marco",6.71019532873048,6.58434244770706,11.6613403176918,12.0602827062408,6.70081181078716,6.03080253994824,10.9076415732516,10.622336353297
"Mcm3",7.95638851936903,9.19533926790703,6.49938596719694,6.49356602636287,9.17295461542527,7.78496716602806,6.08450203544392,6.04707399321912
"Mcm2",7.96891285886254,8.60137814886042,5.53631918476997,5.69076090200766,9.00472190751791,6.80743639295235,5.50511870769352,4.83290248567253
"Mcm4",7.88111197373577,8.052396644154,5.48853136373725,5.85386237319342,8.93641748077337,6.81578203097675,6.07748531217765,5.99869429168132
"Mcm5",8.1165808943751,8.43087349694108,5.4903678795183,5.54407342032155,9.60361870798926,7.1039331177589,4.73089914197447,5.05412193054572
"Mcm6",9.93206065628228,9.93368110245334,7.02428361562021,6.96059152962922,10.6687783361414,8.53691494418606,6.71967486321434,6.56069784634316
"Mdm2",9.65179171809759,10.9764374502783,11.634337509654,12.304315524196,10.8051724915507,11.2324475124175,11.5788352469814,12.4452405522318
"Mecp2",7.12571368723956,7.14753542701703,8.0519336867848,7.75579830178144,6.7103219098172,7.42829041871037,7.79847616976266,8.37146897412566
"Mef2c",10.5717664814701,10.4243042622774,8.41369059013403,7.9827099691427,10.0276527760031,10.1514389598686,8.23091402116306,8.31486339503908
"Melk",5.91274755574096,7.24381463470372,4.47912499679672,4.3910684648545,8.02445198912104,6.1619337694729,4.23089641736161,4.71256719629037
"Mertk",8.6940490109798,7.8043231733842,8.28915880118907,7.00938633053785,7.45878269322439,8.33996260168395,8.99963824296212,9.55104912855135
"Met",5.01509763183502,5.14213629888666,8.84545729777326,8.87559508458508,5.02035534437795,4.74695949834625,8.43748815865639,7.7992622326183
"Mfng",5.71117609452287,6.78278737797789,5.52239122054368,5.52771255886558,5.62949764498373,6.32356705370878,4.57327862691354,5.16907769384976
"Cxcl9",3.53512663482625,4.04441432277913,10.3999166295902,10.241143114999,3.59908453028089,3.79824489298295,10.4356724542047,10.900949686879
"Mki67",9.84788200250529,10.9920593433439,7.79355040288343,8.33072406847021,11.2823145218731,10.3974437225863,8.28220468698719,8.62732018799451
"Mlh1",6.64376383382999,6.07060058068352,5.68936906702532,5.34278995726121,7.1707975725371,6.42208304335421,5.67843040765417,4.35449686402783
"Marcksl1",7.92851864460438,8.27574339294131,9.39642656739186,10.0958987601057,8.68275741961455,8.21550583743845,9.59758195963065,9.0009193844949
"Mmp12",13.2476081176163,12.8021338961695,11.4013174952805,11.8290935792384,13.0517438585699,13.0445729810161,11.8673652856588,11.9737502714185
"Mmp14",6.40615975747313,4.98021758869171,10.5478385986531,10.8060654225945,5.77246359764318,5.39395242969943,10.7782444437109,10.1603812219754
"Mns1",5.36659571109413,6.24275322936056,4.2578464724973,4.98593057920043,6.44292206533052,5.13862027765289,4.70362036305471,5.0515983461717
"Mocs2",8.08392994181595,7.66789028987303,8.90840437001239,8.50795531147062,7.80135054125891,7.50827930602655,9.17070019504682,9.04258037965411
"Me1",6.49128520372652,7.05870061131347,7.94620845608271,8.10424443093725,6.60454771598285,6.40626138438396,7.62294607912429,7.54495742923152
"Mov10",8.02383499676533,8.47794033937946,9.84238451437696,9.97510153372507,7.56149642307487,8.52608002174945,9.52928137345517,10.2935032677303
"Cd200",6.75737725352491,6.5197176325729,7.70951827472765,7.35634093868531,6.2897779934783,6.64054652839754,7.28765024805628,7.68074138466109
"Gbp4",5.00755775882144,5.78594819196296,9.6712661285768,10.0195129794647,5.40499685615879,5.36751183908088,8.54487087394242,9.36266580698334
"Mrc1",11.8908106201821,11.7260359647906,6.48579106922731,4.8690630851874,11.1648654846234,11.1772780067593,6.55758589236169,5.99158214858071
"Sik1",7.3316034698716,6.84786797612822,6.87211728585155,7.10269364715205,6.2958092687178,7.42012858970266,8.21434057004819,8.78653166688776
"Msl3",9.41818531800449,9.54522336188576,8.61247639306485,8.28790513057353,9.84443901446708,9.29177920451431,8.6520989427037,8.20147445802206
"Mthfr",7.67862030564009,8.44778372908476,9.09739932806652,9.61781257251921,7.03056826529265,8.34636358362212,8.92896498781853,9.82417385180424
"Mx1",5.65286500302482,7.22752278891189,10.8690520373126,11.2184327861667,5.98887026000761,6.66271267124401,10.604572779504,11.7613231132781
"Mx2",6.35040918144813,7.61111889995954,10.3435296553131,10.4679102856022,5.9764366550303,6.12640463413621,9.43284488510228,9.90287402483538
"Mybl1",6.39860688120548,6.44124721563308,4.47566442903169,4.34072410734813,6.90482523352399,6.12901337578533,4.28705081799576,4.3532352163868
"Mybl2",6.9443066554491,7.06208305430082,5.18229086609311,5.09261650643629,8.60385506392219,5.99098657696295,5.15640610877668,5.12608054835913
"Myc",9.62923958455252,10.0736874106134,7.58128747366053,8.21929199341822,9.8331463749096,10.438107193984,8.07696051611652,8.58756121687059
"Ppp1r15a",5.65388987478745,5.38487043064465,6.82303505499688,6.67579802822794,5.91102584152383,6.05881556350302,7.56616222806961,7.40857366953014
"Gadd45b",7.68076137423437,7.37211672059388,10.1132767125363,10.4540085758018,7.24614200654927,8.55129234877889,10.4254944227315,11.1233759209877
"Myo1b",6.73393776774086,7.00037847430726,5.67170519485978,6.37702623494059,7.16723327102198,7.21648171588658,6.70904830876919,4.78213278280742
"Myo5a",10.1127840868143,9.41967147177493,8.5875635950432,8.53230280228084,9.34428449882521,9.27407604658677,8.47015632508416,8.10384309511898
"Naip1",4.92118245085361,4.7191703238183,6.56750912920718,6.44272350156284,4.81083314183258,5.24568396541306,6.8897498653268,6.73026460226588
"Naip2",7.91759101952763,7.8691005375504,9.15404271905501,8.9907949173785,8.06000536594561,8.50413285751873,9.37139037194656,9.36629208319728
"Ncl",9.81976583159248,9.15202523784963,8.80680862886136,8.36674877994268,9.93592243226551,9.24478513310378,8.33474930347001,7.42359113548869
"Ndrg1",9.43977949618591,10.1668068220663,8.73979037012339,8.85547565200637,9.54016863852367,10.6306962458469,8.98261155779072,8.97723838389936
"Nedd1",7.01749269770509,7.3664981677219,6.14066617439306,6.41319409534994,7.84323018764774,6.70616010875799,6.41108533445807,5.63303312921358
"Sept2",9.4241273558292,9.55178795976633,8.72158995799838,9.08385185813687,9.82145304780553,9.53185258773905,8.9377992926668,8.39812091309081
"Nek2",6.61666894254484,7.67662665549209,4.00736907950039,3.9083123190475,7.80374876986126,7.26821893882431,4.10594785756773,4.14802490686825
"Nfia",8.10720821521753,7.90522307574438,6.79921694032222,5.96605104426171,7.62702000328343,7.63801699178593,6.88736723624643,6.73416067226511
"Nfil3",6.3132829875086,6.18105911563831,8.16478750627381,7.87172896417887,6.08309236587084,6.85815947881284,8.49223049363069,7.98791055750683
"Nfkb2",7.76964143561782,7.77918518709787,9.35042524246435,9.37101896513016,7.32364416002618,7.55084772963749,8.8918649828484,8.32518184462411
"Nfkbia",8.57221607883851,8.83034954869328,11.2889367051743,11.4597789665557,9.31782599267869,9.20284485405398,11.5222076958834,11.1601025423585
"Nfkbib",9.09502350644549,9.45131985192712,11.0250814872457,11.1125139027193,9.27795131026646,9.95002855817143,10.8641779525759,11.1415851947247
"Nfkbie",6.39730969608446,6.89273857731831,8.48439410495792,8.70751520635019,6.77100591909552,7.03243599876318,8.30424360111462,8.41373325321351
"Klk1b4",4.77502912855685,4.35276475248141,3.15720784117047,3.8176802275566,3.9114254104514,4.03881889086658,3.53578111856913,3.550649057105
"Nid2",5.76780472139561,6.84013069058635,5.20340099909966,4.97413520086399,6.41191592390824,5.81005019822281,4.89386064879142,4.97976979221399
"Nme1",8.56914703099733,8.5752048057033,7.70009909233431,7.53301797097221,9.15249495638291,7.96648590260167,7.71974883486398,6.6720247282482
"Nqo1",6.2471119928489,7.15504134789477,7.71002670303976,7.80298691057259,7.26727076765014,7.65999235644256,6.48169283147174,6.80529087504082
"Nqo2",9.62639363222245,10.4963967973985,8.63425527029759,8.74918309187102,10.2206860432713,10.0111906322763,8.39795694822461,8.18805998343684
"Nr4a3",4.37472283182947,4.58243926217321,5.48641823598192,5.77335579751236,4.30476820483073,4.89043441941732,5.49965296925224,5.62095901506575
"Nos2",4.6112036033266,4.40981634712027,11.8080227922112,12.2311388019423,4.57368511925796,4.38138197719136,11.8166311612782,12.2056921382825
"Uhrf1",8.6560504108574,9.14190341325744,6.4472448263649,6.93192674036106,9.51921929477038,7.4977691960993,6.3705262427962,7.28154773550319
"Npm1",11.1988849138557,10.5842865804337,9.74649739486789,9.4028235379935,10.7776927475352,10.6118711504268,9.68882403111102,8.90233262520373
"Nptx1",5.48344721047231,5.85376634692818,4.80486709021361,5.25271975526547,7.07602475832291,5.39954544633983,4.62146529648501,4.99080631400147
"Slc11a2",7.76543941134222,7.41092546003995,8.80124574309701,8.98581817423035,7.5894897689375,8.28669422659174,8.97297179594161,9.4080060362676
"Nrp2",10.2415364805857,9.87876223286031,11.1187493013306,11.0396913785695,10.201768652454,9.90314628369135,10.5265886061727,10.6369511287404
"Dusp8",5.21888890116167,5.49324333153819,6.67563363087546,6.56609978173826,6.03189469572468,5.61823006964043,7.41728898814248,7.71755405072273
"Nr4a2",4.98410867584525,4.99991581781945,6.12643104802576,6.21082735534668,5.09385092647304,4.42339005472203,5.46921283707065,6.32616380375903
"Oit3",7.5884865236062,7.66651205092183,8.71941852224447,9.06361638702256,8.71639139711833,9.27949799071905,9.86407043654649,10.4809082412209
"Orm1",4.65072055049213,4.72834352382625,8.13321060613254,6.84122238621953,4.70879964425587,3.99176554575599,6.9811925192172,6.52814767612972
"Orm2",4.23888161167147,4.27348674390933,6.11581228497149,4.64236502439613,3.64417618779886,3.8911294088051,4.38893598644618,5.05353371781774
"Sqstm1",10.606806427141,10.5400951895241,11.9999708876299,11.9692264824881,10.5687652378763,11.0780573966584,11.5363947993981,11.7244147246167
"Osm",6.16763057858363,5.9004893135495,7.45897456208343,7.0906828093368,6.42817560147902,6.22282942630898,7.23751623015492,7.55505558100477
"Hspa4l",8.09038339240688,8.10857808052114,8.91205198957743,9.31624575770468,8.15699514327566,8.68752185626009,8.77366907238941,8.78895544635215
"P2rx4",10.335385306795,10.1879402319156,10.822274915708,11.0893097660283,10.1050104759866,10.8593449103347,11.5204893288728,11.6027780586495
"P2ry1",5.7842995562974,6.30992348450707,4.40418344598608,4.12292573066557,5.22987650199614,6.13317001483627,4.39077636438339,4.56432302700448
"P2ry2",7.60757331281747,7.84970217721794,8.93933751703752,9.2159541756868,7.79367444158095,8.32375507819605,9.27012984529801,9.37039342710361
"P4ha1",9.40036316901545,9.26099834041384,10.4610501338139,10.296333609233,10.1855930966868,9.56297127340041,10.626408472038,10.3310287395667
"Pam",8.78703928446002,8.24206616976139,7.1508070500488,6.6198807324528,9.12803387885615,8.28350490288593,7.42941004080194,6.72067816949872
"Pdcd4",8.49332774363313,9.0022250280724,7.03331618068294,6.81255363756476,7.81158152939271,9.2819555878604,6.60524673240417,6.96209141710772
"Pde3b",7.4622394040672,5.64632750561151,4.41526025434392,4.17298387973605,6.80824614491634,6.29866052116331,4.46301289915223,4.32388607350424
"Pde4b",7.52475243692239,6.92134610790484,9.55035812333364,9.37653121753561,6.71823258142746,6.00593628409134,9.53242671454061,8.05899043710918
"Padi2",6.52006573205172,7.23597132707774,4.95713854522385,6.02676344069837,6.82958137761507,8.45571293251457,5.43912973542453,6.03872609602879
"Enpp1",6.69984267121173,6.11488500271941,4.97787873765272,4.87519102572487,5.60397913269049,7.10682993880997,4.98802761786126,5.13551012932719
"Pecam1",4.61586021707406,4.70165470450223,5.08825014737246,5.43243470344946,4.46493399962371,4.49328430317146,4.95000171444099,6.02700660871583
"Pemt",6.2028614027199,5.69808045921973,5.48707377465498,5.22024110959601,6.24170528003638,5.76059184000519,4.76021228218901,4.97042336348084
"Penk",6.62583382761259,5.94103883119974,6.19547628432019,5.98972013572749,5.45981204099879,6.57158605476949,6.95454163205911,7.15261712501905
"Per1",7.61291799091429,7.61925859607672,8.15852424469701,8.67761116590668,6.80552901335131,8.2226691965522,8.82584800238562,9.43171550749609
"Per3",6.77553956592676,6.32991618426725,5.69139075924456,5.03810591798884,5.56749794342629,6.992604750954,5.71948516082796,6.08215424758092
"Pex11a",6.50665876330497,6.14661741182796,7.04711634384905,6.79410973364243,5.7859313101244,6.33508714334875,7.0864352122572,7.04383974391646
"Pex16",7.67662284368789,7.46869200695974,8.7102395971403,8.44583503653099,7.42061159873981,7.44642974665703,8.2120465989415,8.28970645486623
"Abcb1b",7.32922480074511,8.02062740042613,5.07665678630638,5.43756846057759,7.22345404513196,7.37356914301631,4.7304847787163,4.54686923554273
"Abcb4",7.38871914945932,7.15730754593671,6.00870069116234,5.73687824399338,6.83919256264285,6.98937346271499,5.72722860774808,4.75608126584032
"Abcb1a",6.29446817705809,6.6710263110957,5.4520689975639,5.33718297675699,6.39206878515441,6.8488598070793,4.30211360349763,5.01104773349176
"Pim1",9.56348700032896,9.7358489222875,11.2177371062279,11.7176952670347,9.26769215481579,10.5308945171783,11.6307040996159,12.0684786469225
"Pira6",8.55327877758267,8.80167569117962,9.36589259887612,9.28210169648058,8.50509203868374,8.41466210261427,9.46622069923326,9.47012319743139
"Pkd2",8.49245320509493,8.42221040861078,8.05171222562169,8.08996249959383,8.40457614978102,8.32042665263247,7.06035052617566,7.18426654779916
"Pla2g4a",7.37547578865237,8.06125832002092,8.87723499788368,9.23485743116403,7.90943669023389,8.06266658424122,8.71327895960486,8.13381921016909
"Serpinb2",4.7110095808649,4.40980877054592,11.1256586937636,11.4584978091077,4.49180357723904,4.61168495834894,12.4228648581344,6.81246915119519
"Plau",11.0855453651199,10.2600382852346,7.51651639214009,6.85661000462579,10.6441730194433,10.2957351464262,8.67789427450978,9.30468083024707
"Pa2g4",10.1777815193232,10.2530550269966,9.64207789880323,9.56386418643826,10.7979049937997,10.1254452407268,9.20181390493944,8.04486422141781
"Plk1",8.78028728445297,9.7286315628014,4.20572814827441,4.11907701380697,10.3058054025348,8.73283608768248,5.07120748689141,4.27713066803285
"Pml",9.04238559761088,9.16057703086218,10.2556017557651,10.4215942680076,9.23940577498474,9.31840195742404,10.4055769027786,10.5728200365393
"Pms2",6.93060611343746,7.33208681309133,6.2538305350572,6.55892692291391,7.97689633086951,6.69678934959877,6.314910825962,6.28522093298585
"Pnp",9.46502580576026,9.71728632517707,10.7896067175904,10.9140281521069,10.0141959232407,9.37030296355722,11.2553847098847,11.2893961768764
"Pola1",6.78825418990758,6.47973799969438,4.75276393497117,5.3548348558207,7.85310752782366,5.98653530246461,5.12396061148,4.55216101442073
"Pola2",8.76817685168879,9.09934120679146,8.27495548678986,8.08387797756432,9.80649282577291,8.76842754678016,7.89627114089228,8.01019042292756
"Pold1",6.24249061497354,6.754075949143,5.66395093298103,5.4184638776272,7.11761139808689,6.17214460362984,5.39707578446625,5.6975028164038
"Pole",7.22769316872046,6.44650638676931,4.45714440836648,4.61515629521242,7.75618156810476,5.47057441360676,4.44344098889641,4.18726170421267
"Pole2",6.5285007291886,6.50626072363884,4.54776428700915,4.6227821615213,7.42248385608573,5.72339908432831,4.95204541019908,4.34256663601112
"Pou3f1",5.74221496702858,5.43687193186924,5.90980675744413,6.61307138572387,5.52412695032318,5.35872348344931,6.71792795813111,7.37718939992561
"Plpp1",4.931479840127,5.1028980089393,9.2503667734789,9.17530471133762,5.45622712697098,4.28929432392558,9.02165087143564,8.20822794056902
"Pparg",8.69109916624962,8.04439847304315,6.2373958589661,5.73016093233879,8.31612815474753,8.91595082729324,6.10821515261513,7.4892966976731
"Ppfibp2",5.50672689195714,5.0440398352011,6.67423735601544,7.56775146304327,4.36094509322892,6.25043342519883,6.52662442928094,7.09206823501946
"Lgals3bp",10.4645507232709,11.1293636549435,12.1036534832671,12.4618021301917,11.0129060630071,11.2100823075396,12.1068044182238,12.2906270837604
"Prep",9.48625248712377,9.87928411981533,8.89879652933154,9.19722124345481,10.055040886837,9.43735549978872,8.83356689752718,7.18061821894781
"Srgn",11.397371000488,11.5737237454589,12.4298667625577,12.9568518682185,12.0856815660442,12.3504834767065,13.1907437356602,13.0534345908581
"Prim1",6.99974599361529,7.60221914933173,4.35695162283242,4.34746686082361,7.95178113350415,5.96721323759819,4.74860112130974,3.63553189713565
"Prim2",7.22609820815091,7.625467303936,6.48464494196969,5.78269154039488,8.49177024850503,6.87647879929814,6.17294877034178,5.73185834111259
"Prkar2a",7.67002829484868,7.21777804941405,6.2754184014509,6.11931509405618,7.84841943479122,6.89636911738234,6.34085369350341,5.09722609304685
"Prkar2b",8.23106336650535,7.60198132076692,9.40238305595167,9.31889601657477,7.95705148122006,8.56713480259427,9.17717835015471,8.46551812662751
"Prkdc",5.54830887703105,5.58794763529693,5.08181767709757,5.35848975102963,5.70297691462057,5.83770034560385,5.21179833745662,4.27364288094973
"Procr",6.19657833916962,6.48690294605369,10.6125254223177,10.8401855596546,6.65123758060547,7.31017759625699,10.5092096338908,10.4404700413266
"Pros1",8.41571438046887,8.54540176651048,5.71746618721608,6.15559193567922,7.8029454375278,7.88146329207767,5.29600140182553,6.40380469355884
"Prps1",7.6160436915022,7.51743954872535,6.72582573337598,6.83786337712874,8.63529122783951,7.30671645714417,6.34568654017135,6.01417377737125
"Cyth1",7.16664148265971,6.90739344767837,7.27892943793582,7.21700081628334,6.63805601865423,7.29087271708451,8.01378353000858,8.20762313073338
"Cyth3",8.51492913503969,8.73817943746089,8.86710399784164,9.15200054292112,7.90692889178378,9.02055663953101,9.26391699007999,9.95969080079805
"Psen2",7.88627347817856,7.59380650264088,9.25154874824164,8.99550648740646,7.28750695722717,7.89084407257932,9.13256760096943,9.30512495536552
"Psmb10",8.36840494197694,8.63044549049971,9.79176844700446,9.59773363014474,8.10058925666015,8.09964547391517,9.55719482230544,9.25477838660403
"Psme2",9.08969418566523,9.48863827578937,10.6520629592862,10.3263871632847,9.30080970231421,9.26011011170502,10.198102169397,10.1208598556526
"Pstpip2",7.65881360712322,8.53981360902421,10.234370556653,11.0811368306636,8.28539511383337,8.93907954060348,9.99621867504677,10.685926013758
"Ptch1",5.03999287146773,5.42769532536712,6.31577573458752,6.80127653323955,4.1798861863521,5.97611283934737,6.29605462142946,5.89209651144048
"Dicer1",7.58582253843069,7.33614523531597,6.16496582415891,6.11147938420257,7.20422256440635,6.70239251330778,6.32366400493001,5.77052623059652
"Pter",6.24059181888431,6.11144741895531,4.80512357051715,5.06518227026411,6.23831379023317,5.83126050526084,5.09681643179124,5.1908779545989
"Ptger2",6.7291153255222,6.63431851997043,8.58875051983569,8.17653324654107,6.49192612040792,9.04260348974439,8.09991587216516,8.10712958509163
"Ptger3",5.35386892990604,6.10163882131787,3.50377524963445,3.84262356408925,4.12166393389513,6.07744986121508,4.12504409591177,4.56644043095446
"Stab1",8.97050665209696,8.11596677155771,6.79531121470277,5.84762203490115,8.18318482059151,7.39888559199841,7.06919999547037,5.75622944392053
"Lrrc4",4.71810695244949,4.05976715403525,6.32393302010141,5.00061304485803,3.70151662240775,3.87008829652373,6.30047790758506,6.27660469950245
"Ptgir",5.72343912549208,6.41480959440148,8.1190046608553,8.18663750333203,5.7015304832043,8.30908726193873,8.80131597128934,9.30917891280855
"Ptgs1",6.76448283127459,7.95054783624999,4.29225209858027,4.22772461520137,6.61302826707989,6.47180260148992,3.78322920485459,3.75777066965881
"Ptgs2",4.71766264368447,4.67834349222959,11.0715261422302,11.5161698951599,4.74654558680181,4.67121903627936,10.1866600380467,9.65979415161555
"Ptk2b",7.94306041477771,8.28309032952809,9.07876352835078,8.91583050717091,8.251018502601,8.15207165028008,8.98675101367068,9.57868568830662
"Ptma",11.2182978013815,11.0061052859446,10.0486258092332,9.83541189298938,12.2818769036575,11.152184652049,10.5377801346572,9.47638207729899
"Ptpn1",10.0851912753337,9.57204475399052,10.7348924198544,10.5969026255089,9.59028629489514,9.50478412260903,11.1417061909769,10.6226499963139
"Dusp1",10.5803761687044,11.181237210607,12.4518884307597,12.4904363337069,11.9089353188189,12.0570467254342,12.5218113362776,12.8719700472871
"Ptpn18",8.74913977620696,8.64648262115793,7.8426254035515,7.53318353327576,9.08657421413598,8.89864655566762,8.58476649222957,8.26407956957092
"Ptpn22",8.13818090809167,7.69462559716,6.90920523735665,6.41919180497608,7.99479011426116,7.7977273646052,7.13469276730224,6.69418590892167
"Ptpra",10.7823827008433,10.2554982074577,9.66832037191666,9.35226190627863,10.49242751132,10.4753390458236,10.0491543843571,10.1776741165932
"Pla2g15",10.7970728521187,10.6088026473497,9.32468149791971,9.34971269507169,10.3159109675708,10.7755568670363,9.95082063281281,10.3678382898289
"Ripk2",6.71166648441657,5.9916518064714,8.07862553876808,7.77136206969094,7.01046386998852,7.2242800243299,7.63412695126382,7.75691603080996
"Ell2",9.76052529926906,8.83026926533202,11.4605857668943,11.0570412000081,10.514696558369,9.65857343019877,11.3676591765809,11.2608717406215
"Ptprm",4.75401461955105,4.04708338818516,6.96866196300626,6.73440455590255,4.36136944756847,3.57098726873445,7.02921456886009,5.33221217660912
"Ptpro",9.11369394331897,9.17287263708644,7.9624343564525,7.54787721554649,8.87498531766001,9.16548475268586,8.4342558796269,8.09296865837524
"Rapgef6",6.93890143196972,7.71775109736876,5.95916821345153,6.39423575588354,7.03978637730895,7.65397862967489,6.22371226176834,5.97572851481359
"Ptprs",9.5357697575372,9.28003334463148,8.33499675227255,8.44219038843234,9.10155122914656,9.83847855383162,8.45165036269189,8.60954593972626
"Purb",6.78587319792175,6.45065335983323,5.65090819856414,5.670875232337,6.71519233440114,6.79237283314052,5.00347643151714,5.45096829597368
"Nectin2",6.65142416178247,6.31235360758463,7.94444483182054,8.31158063600589,6.04230775654274,6.8928201143273,8.25873516003819,8.7327920877862
"Lrrc75a",7.72421610453105,7.98954169434486,9.04964779597954,9.63297191841475,7.66544863073721,8.26411044234771,9.03803022990579,9.71043875472687
"Rab20",5.14093558172381,5.0087645943633,7.82448217226639,7.69625997763571,4.71976327383166,5.16393135136429,7.81227580382218,7.93166481047205
"Kif20a",7.39629374698083,8.86758807623239,3.88959519222791,3.96198635006519,8.62918019782786,7.84791246721106,4.66161429665146,3.53651011346688
"Rac2",10.7474860733092,11.2779683218718,11.9871433578665,12.3579923810997,11.0898860757869,11.3887429644403,12.2143467356336,12.2718612414097
"Rad1",5.64887892172484,5.36729321231176,5.23420256003028,4.74252005667545,5.74600883749077,5.21744073024106,4.44807085845357,4.31541792870837
"Rad50",8.52929718421761,8.9687483590325,7.96345993252138,8.12804151445169,8.89852510377684,8.56822515743129,7.92490727788222,7.36702122933409
"Rad51",6.56701726093945,7.35326523306879,4.47781618046511,4.1570290024709,8.01263554296295,5.76837610680588,4.17622122437172,4.32996486573472
"Rad51ap1",4.40554635109396,4.33292161732068,2.90144943345406,3.20702236631373,5.17428462141889,4.79871279004067,2.72021242638361,2.93328633120586
